101|869|5044||1||Mar 24 2016 10:01AM
101|870|249024||1||Mar 24 2016  2:03PM
101|872|249171||1||Mar 25 2016 12:34PM
101|873|249171||1||Mar 25 2016 12:48PM
101|874|254205||1||Mar 29 2016 11:52AM
101|875|253493||1||Mar 29 2016 12:19PM
101|877|254669||1||Mar 30 2016  1:03PM
101|879|254204||1||Mar 30 2016  2:32PM
101|880|13690||1||Mar 31 2016  6:31AM
101|882|249147||1||Mar 31 2016 11:17AM
101|883|249147||1||Mar 31 2016 11:28AM
101|884|5022||1||Mar 31 2016  4:06PM
101|885|253492||1||Apr  1 2016 12:43PM
101|890|253872||1||Apr  5 2016  7:15AM
101|891|5105||1||Apr  5 2016 12:34PM
101|892|249147||1||Apr  8 2016  7:47AM
101|893|253872||1||Apr  8 2016 12:41PM
101|895|5087||1||Apr 11 2016  9:28AM
101|896|245106||1||Apr 12 2016  7:30AM
101|899|251252||1||Apr 17 2016 11:17AM
101|901|253872||1||Apr 18 2016  6:32AM
101|903|5044||1||Apr 18 2016  7:31AM
101|905|254042||1||Apr 18 2016 12:13PM
101|906|5105||1||Apr 18 2016 12:39PM
101|908|5088||1||Apr 20 2016  1:37PM
101|909|5088||1||Apr 20 2016  1:51PM
101|911|5088||1||Apr 20 2016  2:09PM
101|912|5088||1||Apr 20 2016  2:34PM
101|913|5088||1||Apr 20 2016  2:38PM
101|914|253997||1||Apr 20 2016  2:43PM
101|915|249303||1||Apr 21 2016  7:37AM
101|916|249024||1||Apr 22 2016 11:44AM
101|917|13690||1||Apr 24 2016  9:27AM
101|918|253492||1||Apr 25 2016  9:26AM
101|919|254115||1||Apr 25 2016  9:38AM
101|920|253492||1||Apr 25 2016  9:37AM
101|921|254115||1||Apr 25 2016 12:08PM
101|922|5083||1||Apr 25 2016 12:35PM
101|923|5083||1||Apr 25 2016 12:51PM
101|924|5016||1||Apr 25 2016  1:01PM
101|931|5083||1||Apr 25 2016  1:15PM
101|932|5090||1||Apr 25 2016  1:57PM
101|933|254042||1||Apr 26 2016  7:19AM
101|936|254679||1||Apr 26 2016  9:47AM
101|937|15421||1||Apr 28 2016  8:23AM
101|939|249171||1||May  1 2016  9:12PM
101|946|249171||1||May  2 2016  7:01AM
101|947|249171||1||May  2 2016  7:31AM
101|948|13690||1||May  2 2016  8:08AM
101|951|5022||1||May  2 2016  9:39AM
101|952|5084||1||May  4 2016  1:07PM
101|953|5084||1||May  4 2016  1:35PM
101|954|5109||1||May  6 2016  7:43AM
101|955|5071||1||May  6 2016  8:54AM
101|957|5044||1||May  9 2016 12:07PM
101|959|5044||1||May  9 2016  1:00PM
101|967|5109||1||May 10 2016  5:36PM
101|968|254043||1||May 11 2016  7:28AM
101|969|15559||1||May 11 2016  9:35AM
101|971|5109||1||May 11 2016  5:03PM
101|973|249303||1||May 13 2016  7:42AM
101|978|254204||1||May 13 2016  1:25PM
101|979|254205||1||May 17 2016  9:16AM
101|988|5016||1||May 17 2016 11:59AM
101|989|249147||1||May 17 2016 12:18PM
101|991|5016||1||May 17 2016 12:55PM
101|992|5044||1||May 18 2016  7:21AM
101|993|253492||1||May 18 2016  9:49AM
101|995|5022||1||May 20 2016 10:06AM
101|996|254042||1||May 19 2016  7:45AM
101|997|15421||1||May 19 2016  1:05PM
101|998|254669||1||May 19 2016  1:41PM
101|999|13690||1||May 20 2016  8:14AM
101|1000|253997||1||May 20 2016  8:48AM
101|1001|13690||1||May 20 2016  9:12AM
101|1005|249171||1||May 20 2016  2:50PM
101|1006|248908|N|3||Jun  3 2016  4:30AM
101|1009|254172||1||May 23 2016  7:32AM
101|1011|5088||1||May 23 2016  8:16AM
101|1012|250750|N|3||May 23 2016  8:24AM
101|1013|5088||1||May 23 2016  8:28AM
101|1014|5088||1||May 23 2016  8:36AM
101|1015|253930||1||May 24 2016  8:47AM
101|1016|254000||1||May 24 2016 11:59AM
101|1021|5071||1||May 24 2016  1:48PM
101|1022|254204||1||May 25 2016 11:27AM
101|1023|253492||1||May 25 2016 12:44PM
101|1027|254040||1||May 25 2016  1:13PM
101|1028|253676||1||May 25 2016  9:25PM
101|1031|249663|N|3||May 27 2016 11:20AM
101|1032|254115||1||May 27 2016 12:06PM
101|1033|249024||1||May 27 2016  1:35PM
101|1034|249147||1||May 27 2016  2:10PM
101|1035|249024||1||May 27 2016  2:11PM
101|1036|249024||1||May 27 2016  3:43PM
101|1039|253814||1||May 30 2016  9:17AM
101|1040|254284||1||May 30 2016  9:22AM
101|1045|253872||1||May 30 2016 12:31PM
101|1046|253872||1||May 30 2016 12:42PM
101|1047|5109||1||May 30 2016  4:51PM
101|1048|250266||1||May 31 2016  7:17AM
101|1049|15421||1||May 31 2016  9:13AM
101|1050|5087||1||May 31 2016  1:14PM
101|1052|5087||1||May 31 2016  1:25PM
101|1053|250266||1||Jun  1 2016  6:20AM
101|1054|13690||1||Jun  1 2016  6:58AM
101|1055|254042||1||Jun  1 2016  9:01AM
101|1056|249171||1||Jun  2 2016  6:21AM
101|1057|249171||1||Jun  2 2016  6:27AM
101|1059|254205||1||Jun  2 2016  7:33AM
101|1060|248908|Y|3||Jun  3 2016  4:29AM
101|1062|5105||1||Jun  3 2016  1:25PM
101|1063|5105||1||Jun  3 2016  1:38PM
101|1064|5044||1||Jun  6 2016 10:30AM
101|1065|5105||1||Jun  6 2016  1:04PM
101|1066|5105||1||Jun  6 2016  2:59PM
101|1067|249171||1||Jun 10 2016  8:25AM
101|1069|249171||1||Jun 10 2016  8:34AM
101|1070|253872||1||Jun 10 2016  8:47AM
101|1071|254669||1||Jun 12 2016  7:20PM
