101|3701|LODNG|||Jun 21 2005  3:50PM
101|3702|LODNG|||Jun 21 2005  3:50PM
101|3703|LODNG|225||Jun 21 2005  3:50PM
101|3704|LODNG|||Jun 21 2005  3:50PM
101|3705|LODNG|||Jun 21 2005  3:50PM
101|3706|LODNG|239||Jun 21 2005  3:50PM
101|3707|LODNG|240||Jun 21 2005  3:50PM
101|3708|LODNG|||Jun 21 2005  3:50PM
101|3709|LODNG|260||Jun 21 2005  3:50PM
101|3710|LODNG|||Jun 21 2005  3:50PM
101|3711|LODNG|||Jun 21 2005  3:50PM
101|3712|LODNG|||Jun 21 2005  3:50PM
101|3713|LODNG|||Jun 21 2005  3:50PM
101|3714|LODNG|144||Jun 21 2005  3:50PM
101|3715|LODNG|134||Jun 21 2005  3:50PM
101|3716|LODNG|||Jun 21 2005  3:50PM
101|3717|LODNG|||Jun 21 2005  3:50PM
101|3718|LODNG|||Jun 21 2005  3:50PM
101|3719|LODNG|||Jun 21 2005  3:50PM
101|3720|LODNG|||Jun 21 2005  3:50PM
101|3721|LODNG|||Jun 21 2005  3:50PM
101|3722|LODNG|278||Jun 21 2005  3:50PM
101|3723|LODNG|||Jun 21 2005  3:50PM
101|3724|LODNG|||Jun 21 2005  3:50PM
101|3725|LODNG|||Jun 21 2005  3:50PM
101|3726|LODNG|||Jun 21 2005  3:50PM
101|3727|LODNG|||Jun 21 2005  3:50PM
101|3728|LODNG|78||Jun 21 2005  3:50PM
101|3729|LODNG|||Jun 21 2005  3:50PM
101|3730|LODNG|||Jun 21 2005  3:50PM
101|3731|LODNG|158||Jun 21 2005  3:50PM
101|3732|LODNG|||Jun 21 2005  3:50PM
101|3733|LODNG|||Jun 21 2005  3:50PM
101|3734|LODNG|||Jun 21 2005  3:50PM
101|3735|LODNG|||Jun 21 2005  3:50PM
101|3736|LODNG|||Jun 21 2005  3:50PM
101|3737|LODNG|||Jun 21 2005  3:50PM
101|3738|LODNG|||Jun 21 2005  3:50PM
101|3739|LODNG|||Jun 21 2005  3:50PM
101|3740|LODNG|||Jun 21 2005  3:50PM
101|3741|UNDEF|||Jul 28 2009 11:19PM
101|3742|UNDEF|||Jan 28 2015 10:45PM
101|3743|UNDEF|||Feb  3 2013 12:07AM
101|3744|LODNG|||Jun 21 2005  3:50PM
101|3745|LODNG|||Jun 21 2005  3:50PM
101|3746|LODNG|||Jun 21 2005  3:50PM
101|3747|LODNG|||Jun 21 2005  3:50PM
101|3748|LODNG|||Jun 21 2005  3:50PM
101|3749|LODNG|||Jun 21 2005  3:50PM
101|3750|LODNG|117||Jun 21 2005  3:50PM
101|3751|LODNG|||Jun 21 2005  3:50PM
101|3752|LODNG|||Jun 21 2005  3:50PM
101|3753|LODNG|||Jun 21 2005  3:50PM
101|3754|LODNG|||Jun 21 2005  3:50PM
