101|1564249|2017|2021|8|2|SYST|203361|501.2|501.2|0|0|501.2|501.2|0|0|0|||Oct  8 2015  9:44AM
101|1565261|2019|2031|20|1|SYST|203361|4.15|4.15|4.15|4.15|4.15|4.15|4.15|4.15|0|||Oct  5 2015 11:32AM
101|1565425|2017|2021|5|2|PROC|203361|265.54|265.54|0|0|265.54|265.54|0|0|0|||Oct  5 2015 11:19AM
101|1565466|2017|2019|5|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Oct 22 2015  7:31AM
101|1565467|2017|2019|5|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Oct 22 2015  7:31AM
101|1565468|2017|2019|5|2|USER|203361|52|52|0|0|52|52|0|0|0|||Oct 22 2015  7:31AM
101|1565481|2017|2019|5|99|SYST|203361|0|0|0|0|0|0|0|0|0|||Oct 22 2015  7:29AM
101|1565483|2017|2019|5|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Oct 22 2015  7:29AM
101|1565544|2017|2024|6|2|SYST|203361|4.25|4.25|0|0|4.25|4.25|0|0|0|||Oct  6 2015  9:32AM
101|1565545|2017|2024|6|2|SYST|203361|19.67|19.67|0|0|179.49|179.49|0|0|0|||Oct  6 2015  9:32AM
101|1565546|2017|2021|8|2|SYST|203361|4.86|4.86|0|0|44.66|44.66|0|0|0|||Oct  6 2015  9:32AM
101|1565547|2017|2019|5|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Oct  6 2015  9:32AM
101|1565548|2017|2019|5|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Oct  6 2015  9:32AM
101|1565549|2017|2019|5|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Oct  6 2015  9:32AM
101|1565550|2017|2019|5|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Oct  6 2015  9:32AM
101|1565551|2017|2019|5|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Oct  6 2015  9:32AM
101|1565552|2017|2019|5|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Oct  6 2015  9:32AM
101|1565554|2017|2022|7|2|SYST|203361|10.25|10.25|0|0|94.19|94.19|0|0|0|||Oct  6 2015  9:32AM
101|1565555|2017|2022|7|2|SYST|203361|10.25|10.25|0|0|94.19|94.19|0|0|0|||Oct  6 2015  9:32AM
101|1565556|2017|2024|6|2|SYST|203361|14.72|14.72|0|0|14.72|14.72|0|0|0|||Oct  6 2015  9:32AM
101|1565662|2019|2030|22|1|SYST|203361|3.49|3.49|3.49|3.49|3.49|3.49|3.49|3.49|0|||Oct  5 2015 10:02AM
101|1565663|2019|2029|20|1|PROC|203361|0|0|0|0|0|0|0|0|0|||Oct  5 2015 10:02AM
101|1565664|2019|2031|20|1|SYST|203361|3.67|3.67|3.67|3.67|3.67|3.67|3.67|3.67|0|||Oct  5 2015 10:02AM
101|1565823|2019|2031|20|1|SYST|203361|13.65|13.65|13.65|13.65|13.65|13.65|13.65|13.65|0|||Oct 14 2015  9:29AM
101|1565861|2019|2031|20|1|SYST|203361|5.59|5.59|5.59|5.59|5.59|5.59|5.59|5.59|0|||Oct 14 2015  9:33AM
101|1565867|2019|2031|20|1|SYST|203361|2.08|2.08|2.08|2.08|2.08|2.08|2.08|2.08|0|||Oct 14 2015  9:27AM
101|1566108|2018|2027|19|2|SYST|203361|12.51|12.51|0|0|12.51|12.51|0|0|0|||Nov  3 2015  2:16PM
101|1566996|2019|2031|20|1|SYST|203361|5.96|5.96|5.96|5.96|5.96|5.96|5.96|5.96|0|||Oct 23 2015  2:27PM
101|1566997|2019|2031|20|1|SYST|203361|5.74|5.74|5.74|5.74|5.74|5.74|5.74|5.74|0|||Oct 23 2015  2:26PM
101|1566998|2019|2031|20|1|USER|203361|17.66|17.66|17.66|17.66|17.66|17.66|17.66|17.66|0|||Oct 23 2015  2:26PM
101|1567001|2019|2031|20|1|SYST|203361|12.52|12.52|12.52|12.52|12.52|12.52|12.52|12.52|0|||Nov 16 2015  9:31AM
101|1567025|2019|2030|21|1|SYST|203361|9.03|9.03|9.03|9.03|9.03|9.03|9.03|9.03|0|||Oct 14 2015  8:44AM
101|1567026|2019|2031|20|1|SYST|203361|1.12|1.12|1.12|1.12|1.12|1.12|1.12|1.12|0|||Oct 14 2015  8:44AM
101|1567027|2019|2030|21|1|SYST|203361|9.03|9.03|9.03|9.03|9.03|9.03|9.03|9.03|0|||Oct 14 2015  8:44AM
101|1567028|2019|2031|20|1|SYST|203361|1.12|1.12|1.12|1.12|1.12|1.12|1.12|1.12|0|||Oct 14 2015  8:44AM
